order_id,line_no,article_id,supplier_id,order_type,message_type,order_date,expected_date,qty_ordered,qty_received,status,unit
PO-000704,1,P-00097112,S-000904,FIRM,DELJIT,2026-08-28,2026-09-17,6303,0,CANCELLED,KG
PO-000705,1,P-00097112,S-000904,FIRM,DELJIT,2026-09-04,2026-09-24,6303,0,OPEN,KG
PO-000706,1,P-00097112,S-000904,FIRM,DELJIT,2026-09-07,2026-09-27,26600,0,OPEN,KG
PO-000707,1,P-00097112,S-000904,FIRM,DELJIT,2026-09-11,2026-10-01,6303,0,OPEN,KG
PO-000708,1,P-00097112,S-000904,FIRM,DELJIT,2026-09-18,2026-10-08,3438,0,OPEN,KG
PO-000709,1,P-00097112,S-000904,FIRM,DELJIT,2026-09-25,2026-10-15,3438,0,OPEN,KG
PO-000710,1,P-00097112,S-000904,FORECAST,DELFOR,2026-10-02,2026-10-22,3438,0,OPEN,KG
PO-000711,1,P-00097112,S-000904,FORECAST,DELFOR,2026-10-09,2026-10-29,2865,0,OPEN,KG
PO-000712,1,P-00097112,S-000904,FORECAST,DELFOR,2026-10-13,2026-11-02,6876,0,OPEN,KG
PO-000713,1,P-00097112,S-000904,FORECAST,DELFOR,2026-10-20,2026-11-09,6303,0,OPEN,KG
PO-000714,1,P-00097112,S-000904,FORECAST,DELFOR,2026-10-27,2026-11-16,6303,0,OPEN,KG
PO-000715,1,P-00097112,S-000904,FORECAST,DELFOR,2026-11-03,2026-11-23,6303,0,OPEN,KG
PO-000716,1,P-00097112,S-000904,FORECAST,DELFOR,2026-11-10,2026-11-30,6303,0,OPEN,KG
PO-000717,1,P-00097112,S-000904,FORECAST,DELFOR,2026-11-17,2026-12-07,6303,0,OPEN,KG
PO-000718,1,P-00097112,S-000904,FORECAST,DELFOR,2026-11-24,2026-12-14,6303,0,OPEN,KG
PO-000719,1,P-00097112,S-000904,FORECAST,DELFOR,2026-12-01,2026-12-21,6303,0,OPEN,KG
PO-000720,1,P-00097112,S-000904,FORECAST,DELFOR,2026-12-22,2027-01-11,5730,0,OPEN,KG
PO-000721,1,P-00097112,S-000904,FORECAST,DELFOR,2026-12-29,2027-01-18,5730,0,OPEN,KG
PO-000722,1,P-00097112,S-000904,FORECAST,DELFOR,2027-01-05,2027-01-25,5730,0,OPEN,KG
PO-000723,1,P-00097112,S-000904,FORECAST,DELFOR,2027-01-12,2027-02-01,5730,0,OPEN,KG
PO-000724,1,P-00097112,S-000904,FORECAST,DELFOR,2027-01-19,2027-02-08,5730,0,OPEN,KG
PO-000725,1,P-00097112,S-000904,FORECAST,DELFOR,2027-01-26,2027-02-15,5730,0,OPEN,KG
PO-000726,1,P-00097112,S-000904,FORECAST,DELFOR,2027-02-02,2027-02-22,5730,0,OPEN,KG
PO-000727,1,P-00097112,S-000904,FORECAST,DELFOR,2027-02-09,2027-03-01,6303,0,OPEN,KG
PO-000728,1,P-00097112,S-000904,FORECAST,DELFOR,2027-02-16,2027-03-08,6303,0,OPEN,KG
PO-000729,1,P-00097112,S-000904,FORECAST,DELFOR,2027-02-23,2027-03-15,6303,0,OPEN,KG
PO-000730,1,P-00097112,S-000904,FORECAST,DELFOR,2027-03-02,2027-03-22,6303,0,OPEN,KG
PO-000731,1,P-00097112,S-000904,FORECAST,DELFOR,2027-03-09,2027-03-29,6303,0,OPEN,KG
PO-000732,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-06,2026-03-16,8640,6360,CLOSED,PCE
PO-000733,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-09,2026-03-19,8640,0,CANCELLED,PCE
PO-000734,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-13,2026-03-23,8640,0,CANCELLED,PCE
PO-000735,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-16,2026-03-26,8640,0,CANCELLED,PCE
PO-000736,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-20,2026-03-30,7200,0,CANCELLED,PCE
PO-000737,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-23,2026-04-02,7200,8520,RECEIVED,PCE
PO-000738,1,P-00162871,S-000378,FIRM,DELJIT,2026-03-30,2026-04-09,16320,7680,CLOSED,PCE
PO-000739,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-03,2026-04-13,8160,5400,CLOSED,PCE
PO-000740,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-06,2026-04-16,8160,0,CANCELLED,PCE
PO-000741,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-10,2026-04-20,7200,0,CANCELLED,PCE
PO-000742,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-13,2026-04-23,7200,0,CANCELLED,PCE
PO-000743,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-17,2026-04-27,4800,0,CANCELLED,PCE
PO-000744,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-20,2026-04-30,4800,9120,RECEIVED,PCE
PO-000745,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-24,2026-05-04,6240,0,CANCELLED,PCE
PO-000746,1,P-00162871,S-000378,FIRM,DELJIT,2026-04-27,2026-05-07,5760,10200,RECEIVED,PCE
PO-000747,1,P-00162871,S-000378,FIRM,DELJIT,2026-06-10,2026-06-20,12600,0,CANCELLED,PCE
PO-000748,1,P-00162871,S-000378,FIRM,DELJIT,2026-06-19,2026-06-29,21000,21000,RECEIVED,PCE
PO-000749,1,P-00162871,S-000378,FIRM,DELJIT,2026-07-10,2026-07-20,2880,0,CANCELLED,PCE
PO-000750,1,P-00162871,S-000378,FIRM,DELJIT,2026-09-11,2026-09-21,3360,0,OPEN,PCE
PO-000751,1,P-00162871,S-000378,FIRM,DELJIT,2026-09-18,2026-09-28,3840,0,OPEN,PCE
PO-000752,1,P-00162871,S-000378,FIRM,DELJIT,2026-09-25,2026-10-05,3360,0,OPEN,PCE
PO-000753,1,P-00162871,S-000378,FIRM,DELJIT,2026-10-02,2026-10-12,3360,0,OPEN,PCE
PO-000754,1,P-00162871,S-000378,FORECAST,DELFOR,2026-10-09,2026-10-19,3360,0,OPEN,PCE
PO-000755,1,P-00162871,S-000378,FORECAST,DELFOR,2026-10-16,2026-10-26,3360,0,OPEN,PCE
PO-000756,1,P-00162871,S-000378,FORECAST,DELFOR,2026-10-23,2026-11-02,3360,0,OPEN,PCE
PO-000757,1,P-00162871,S-000378,FORECAST,DELFOR,2026-10-30,2026-11-09,3360,0,OPEN,PCE
PO-000758,1,P-00162871,S-000378,FORECAST,DELFOR,2026-11-06,2026-11-16,3360,0,OPEN,PCE
PO-000759,1,P-00162871,S-000378,FORECAST,DELFOR,2026-11-13,2026-11-23,3840,0,OPEN,PCE
PO-000760,1,P-00162871,S-000378,FORECAST,DELFOR,2026-11-20,2026-11-30,3360,0,OPEN,PCE
PO-000761,1,P-00162871,S-000378,FORECAST,DELFOR,2026-11-27,2026-12-07,3840,0,OPEN,PCE
PO-000762,1,P-00162871,S-000378,FORECAST,DELFOR,2026-12-04,2026-12-14,3360,0,OPEN,PCE
PO-000763,1,P-00162871,S-000378,FORECAST,DELFOR,2026-12-11,2026-12-21,3360,0,OPEN,PCE
PO-000764,1,P-00162871,S-000378,FORECAST,DELFOR,2027-01-01,2027-01-11,3360,0,OPEN,PCE
PO-000765,1,P-00162871,S-000378,FORECAST,DELFOR,2027-01-08,2027-01-18,3360,0,OPEN,PCE
PO-000766,1,P-00162871,S-000378,FORECAST,DELFOR,2027-01-15,2027-01-25,3360,0,OPEN,PCE
PO-000767,1,P-00162871,S-000378,FORECAST,DELFOR,2027-01-22,2027-02-01,3360,0,OPEN,PCE
PO-000768,1,P-00162871,S-000378,FORECAST,DELFOR,2027-01-29,2027-02-08,3360,0,OPEN,PCE
PO-000769,1,P-00162871,S-000378,FORECAST,DELFOR,2027-02-05,2027-02-15,3360,0,OPEN,PCE
PO-000770,1,P-00162871,S-000378,FORECAST,DELFOR,2027-02-12,2027-02-22,3360,0,OPEN,PCE
PO-000771,1,P-00162871,S-000378,FORECAST,DELFOR,2027-02-19,2027-03-01,3840,0,OPEN,PCE
PO-000772,1,P-00162871,S-000378,FORECAST,DELFOR,2027-02-26,2027-03-08,3360,0,OPEN,PCE
PO-000773,1,P-00162871,S-000378,FORECAST,DELFOR,2027-03-05,2027-03-15,3840,0,OPEN,PCE
PO-000774,1,P-00162871,S-000378,FORECAST,DELFOR,2027-03-12,2027-03-22,3360,0,OPEN,PCE
PO-000775,1,P-00162871,S-000378,FORECAST,DELFOR,2027-03-19,2027-03-29,3360,0,OPEN,PCE
PO-000776,1,P-00162871,S-001562,FIRM,DELJIT,2026-04-22,2026-05-07,12000,12000,RECEIVED,PCE
PO-000777,1,P-00162871,S-001562,FIRM,DELJIT,2026-05-03,2026-05-18,12000,12000,RECEIVED,PCE
PO-000778,1,P-00162871,S-001562,FIRM,DELJIT,2026-05-12,2026-05-27,14400,14400,RECEIVED,PCE
PO-000779,1,P-00162871,S-001562,FIRM,DELJIT,2026-05-19,2026-06-03,14400,14400,RECEIVED,PCE
PO-000780,1,P-00162871,S-001562,FIRM,DELJIT,2026-05-24,2026-06-08,7200,0,CANCELLED,PCE
PO-000781,1,P-00162871,S-001562,FIRM,DELJIT,2026-05-26,2026-06-10,7200,0,CANCELLED,PCE
PO-000782,1,P-00162871,S-001562,FIRM,DELJIT,2026-06-03,2026-06-18,7200,7200,RECEIVED,PCE
PO-000783,1,P-00162871,S-001562,FIRM,DELJIT,2026-06-11,2026-06-26,7200,7200,RECEIVED,PCE
PO-000784,1,P-00162871,S-001562,FIRM,DELJIT,2026-06-23,2026-07-08,15360,15360,RECEIVED,PCE
PO-000785,1,P-00162871,S-001562,FIRM,DELJIT,2026-07-06,2026-07-21,10080,10080,RECEIVED,PCE
PO-000786,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-10,2026-08-25,7200,7200,RECEIVED,PCE
PO-000787,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-12,2026-08-27,9120,9120,RECEIVED,PCE
PO-000788,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-17,2026-09-01,4800,4800,RECEIVED,PCE
PO-000789,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-20,2026-09-04,11520,11520,RECEIVED,PCE
PO-000790,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-24,2026-09-08,12480,12480,RECEIVED,PCE
PO-000791,1,P-00162871,S-001562,FIRM,DELJIT,2026-08-30,2026-09-14,7680,7680,RECEIVED,PCE
PO-000792,1,P-00162871,S-001562,FIRM,DELJIT,2026-09-02,2026-09-17,10560,10560,RECEIVED,PCE
PO-000793,1,P-00162871,S-001562,FIRM,DELJIT,2026-09-06,2026-09-21,30240,0,OPEN,PCE
PO-000794,1,P-00162871,S-001562,FIRM,DELJIT,2026-09-13,2026-09-28,14400,0,OPEN,PCE
PO-000795,1,P-00162871,S-001562,FIRM,DELJIT,2026-09-20,2026-10-05,13920,0,OPEN,PCE
PO-000796,1,P-00162871,S-001562,FIRM,DELJIT,2026-09-27,2026-10-12,13920,0,OPEN,PCE
PO-000797,1,P-00162871,S-001562,FORECAST,DELFOR,2026-10-04,2026-10-19,13920,0,OPEN,PCE
PO-000798,1,P-00162871,S-001562,FORECAST,DELFOR,2026-10-11,2026-10-26,13920,0,OPEN,PCE
PO-000799,1,P-00162871,S-001562,FORECAST,DELFOR,2026-10-18,2026-11-02,13920,0,OPEN,PCE
PO-000800,1,P-00162871,S-001562,FORECAST,DELFOR,2026-10-25,2026-11-09,13920,0,OPEN,PCE
PO-000801,1,P-00162871,S-001562,FORECAST,DELFOR,2026-11-01,2026-11-16,13920,0,OPEN,PCE
PO-000802,1,P-00162871,S-001562,FORECAST,DELFOR,2026-11-08,2026-11-23,14400,0,OPEN,PCE
PO-000803,1,P-00162871,S-001562,FORECAST,DELFOR,2026-11-15,2026-11-30,13920,0,OPEN,PCE
PO-000804,1,P-00162871,S-001562,FORECAST,DELFOR,2026-11-22,2026-12-07,14400,0,OPEN,PCE
PO-000805,1,P-00162871,S-001562,FORECAST,DELFOR,2026-11-29,2026-12-14,13920,0,OPEN,PCE
PO-000806,1,P-00162871,S-001562,FORECAST,DELFOR,2026-12-06,2026-12-21,13920,0,OPEN,PCE
PO-000807,1,P-00162871,S-001562,FORECAST,DELFOR,2026-12-27,2027-01-11,13920,0,OPEN,PCE
PO-000808,1,P-00162871,S-001562,FORECAST,DELFOR,2027-01-03,2027-01-18,13920,0,OPEN,PCE
PO-000809,1,P-00162871,S-001562,FORECAST,DELFOR,2027-01-10,2027-01-25,13920,0,OPEN,PCE
PO-000810,1,P-00162871,S-001562,FORECAST,DELFOR,2027-01-17,2027-02-01,13920,0,OPEN,PCE
PO-000811,1,P-00162871,S-001562,FORECAST,DELFOR,2027-01-24,2027-02-08,13920,0,OPEN,PCE
PO-000812,1,P-00162871,S-001562,FORECAST,DELFOR,2027-01-31,2027-02-15,13920,0,OPEN,PCE
PO-000813,1,P-00162871,S-001562,FORECAST,DELFOR,2027-02-07,2027-02-22,13920,0,OPEN,PCE
PO-000814,1,P-00162871,S-001562,FORECAST,DELFOR,2027-02-14,2027-03-01,13920,0,OPEN,PCE
PO-000815,1,P-00162871,S-001562,FORECAST,DELFOR,2027-02-21,2027-03-08,13920,0,OPEN,PCE
PO-000816,1,P-00162871,S-001562,FORECAST,DELFOR,2027-02-28,2027-03-15,13920,0,OPEN,PCE
PO-000817,1,P-00162871,S-001562,FORECAST,DELFOR,2027-03-07,2027-03-22,13920,0,OPEN,PCE
PO-000818,1,P-00162871,S-001562,FORECAST,DELFOR,2027-03-14,2027-03-29,13920,0,OPEN,PCE
PO-000819,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-03,2026-04-13,665,1330,RECEIVED,PCE
PO-000820,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-06,2026-04-16,665,0,CANCELLED,PCE
PO-000821,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-10,2026-04-20,665,0,CANCELLED,PCE
PO-000822,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-13,2026-04-23,665,0,CANCELLED,PCE
PO-000823,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-17,2026-04-27,1425,0,CANCELLED,PCE
PO-000824,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-20,2026-04-30,1425,95,CLOSED,PCE
PO-000825,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-24,2026-05-04,950,2470,RECEIVED,PCE
PO-000826,1,P-00197812,S-000378,FIRM,DELJIT,2026-04-27,2026-05-07,1045,760,CLOSED,PCE
PO-000827,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-01,2026-05-11,1995,0,CANCELLED,PCE
PO-000828,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-08,2026-05-18,1140,0,CANCELLED,PCE
PO-000829,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-11,2026-05-21,1140,0,CANCELLED,PCE
PO-000830,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-16,2026-05-26,1330,0,CANCELLED,PCE
PO-000831,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-18,2026-05-28,1330,1680,RECEIVED,PCE
PO-000832,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-21,2026-05-31,1765,0,CANCELLED,PCE
PO-000833,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-22,2026-06-01,2755,0,CANCELLED,PCE
PO-000834,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-28,2026-06-07,3470,0,CANCELLED,PCE
PO-000835,1,P-00197812,S-000378,FIRM,DELJIT,2026-05-29,2026-06-08,3040,0,CANCELLED,PCE
PO-000836,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-04,2026-06-14,2835,0,CANCELLED,PCE
PO-000837,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-05,2026-06-15,2755,3465,RECEIVED,PCE
PO-000838,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-11,2026-06-21,2125,0,CANCELLED,PCE
PO-000839,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-12,2026-06-22,3040,0,CANCELLED,PCE
PO-000840,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-19,2026-06-29,3040,0,CANCELLED,PCE
PO-000841,1,P-00197812,S-000378,FIRM,DELJIT,2026-06-26,2026-07-06,2755,1260,CLOSED,PCE
PO-000842,1,P-00197812,S-000378,FIRM,DELJIT,2026-07-03,2026-07-13,2755,0,CANCELLED,PCE
PO-000843,1,P-00197812,S-000378,FIRM,DELJIT,2026-07-10,2026-07-20,950,0,CANCELLED,PCE
PO-000844,1,P-00197812,S-000378,FIRM,DELJIT,2026-07-17,2026-07-27,760,1140,RECEIVED,PCE
PO-000845,1,P-00197812,S-000378,FIRM,DELJIT,2026-07-30,2026-08-09,1425,1805,RECEIVED,PCE
PO-000846,1,P-00197812,S-000378,FIRM,DELJIT,2026-08-14,2026-08-24,3135,0,CANCELLED,PCE
PO-000847,1,P-00197812,S-000378,FIRM,DELJIT,2026-08-21,2026-08-31,3135,0,CANCELLED,PCE
PO-000848,1,P-00197812,S-000378,FIRM,DELJIT,2026-08-28,2026-09-07,3135,0,CANCELLED,PCE
PO-000849,1,P-00197812,S-000378,FIRM,DELJIT,2026-09-04,2026-09-14,1235,0,CANCELLED,PCE
PO-000850,1,P-00197812,S-000378,FIRM,DELJIT,2026-09-17,2026-09-27,3515,0,OPEN,PCE
PO-000851,1,P-00197812,S-000378,FIRM,DELJIT,2026-09-18,2026-09-28,285,0,OPEN,PCE
PO-000852,1,P-00197812,S-000378,FIRM,DELJIT,2026-09-25,2026-10-05,855,0,OPEN,PCE
PO-000853,1,P-00197812,S-000378,FIRM,DELJIT,2026-10-02,2026-10-12,855,0,OPEN,PCE
PO-000854,1,P-00197812,S-000378,FORECAST,DELFOR,2026-10-09,2026-10-19,855,0,OPEN,PCE
PO-000855,1,P-00197812,S-000378,FORECAST,DELFOR,2026-10-16,2026-10-26,760,0,OPEN,PCE
PO-000856,1,P-00197812,S-000378,FORECAST,DELFOR,2026-10-23,2026-11-02,855,0,OPEN,PCE
PO-000857,1,P-00197812,S-000378,FORECAST,DELFOR,2026-10-30,2026-11-09,855,0,OPEN,PCE
PO-000858,1,P-00197812,S-000378,FORECAST,DELFOR,2026-11-06,2026-11-16,855,0,OPEN,PCE
PO-000859,1,P-00197812,S-000378,FORECAST,DELFOR,2026-11-13,2026-11-23,855,0,OPEN,PCE
PO-000860,1,P-00197812,S-000378,FORECAST,DELFOR,2026-11-20,2026-11-30,855,0,OPEN,PCE
PO-000861,1,P-00197812,S-000378,FORECAST,DELFOR,2026-11-27,2026-12-07,855,0,OPEN,PCE
PO-000862,1,P-00197812,S-000378,FORECAST,DELFOR,2026-12-04,2026-12-14,855,0,OPEN,PCE
PO-000863,1,P-00197812,S-000378,FORECAST,DELFOR,2026-12-11,2026-12-21,855,0,OPEN,PCE
PO-000864,1,P-00197812,S-000378,FORECAST,DELFOR,2027-01-01,2027-01-11,855,0,OPEN,PCE
PO-000865,1,P-00197812,S-000378,FORECAST,DELFOR,2027-01-08,2027-01-18,855,0,OPEN,PCE
PO-000866,1,P-00197812,S-000378,FORECAST,DELFOR,2027-01-15,2027-01-25,855,0,OPEN,PCE
PO-000867,1,P-00197812,S-000378,FORECAST,DELFOR,2027-01-22,2027-02-01,950,0,OPEN,PCE
PO-000868,1,P-00197812,S-000378,FORECAST,DELFOR,2027-01-29,2027-02-08,855,0,OPEN,PCE
PO-000869,1,P-00197812,S-000378,FORECAST,DELFOR,2027-02-05,2027-02-15,855,0,OPEN,PCE
PO-000870,1,P-00197812,S-000378,FORECAST,DELFOR,2027-02-12,2027-02-22,855,0,OPEN,PCE
PO-000871,1,P-00197812,S-000378,FORECAST,DELFOR,2027-02-19,2027-03-01,855,0,OPEN,PCE
PO-000872,1,P-00197812,S-000378,FORECAST,DELFOR,2027-02-26,2027-03-08,950,0,OPEN,PCE
PO-000873,1,P-00197812,S-000378,FORECAST,DELFOR,2027-03-05,2027-03-15,855,0,OPEN,PCE
PO-000874,1,P-00197812,S-000378,FORECAST,DELFOR,2027-03-12,2027-03-22,855,0,OPEN,PCE
PO-000875,1,P-00197812,S-000378,FORECAST,DELFOR,2027-03-19,2027-03-29,855,0,OPEN,PCE
PO-000876,1,P-00197812,S-001562,FIRM,DELJIT,2026-04-20,2026-05-05,475,475,RECEIVED,PCE
PO-000877,1,P-00197812,S-001562,FIRM,DELJIT,2026-04-27,2026-05-12,475,475,RECEIVED,PCE
PO-000878,1,P-00197812,S-001562,FIRM,DELJIT,2026-05-04,2026-05-19,570,570,RECEIVED,PCE
PO-000879,1,P-00197812,S-001562,FIRM,DELJIT,2026-05-12,2026-05-27,665,665,RECEIVED,PCE
PO-000880,1,P-00197812,S-001562,FIRM,DELJIT,2026-05-18,2026-06-02,665,665,RECEIVED,PCE
PO-000881,1,P-00197812,S-001562,FIRM,DELJIT,2026-05-24,2026-06-08,760,0,CANCELLED,PCE
PO-000882,1,P-00197812,S-001562,FIRM,DELJIT,2026-05-31,2026-06-15,665,665,RECEIVED,PCE
PO-000883,1,P-00197812,S-001562,FIRM,DELJIT,2026-06-01,2026-06-16,8295,8295,RECEIVED,PCE
PO-000884,1,P-00197812,S-001562,FIRM,DELJIT,2026-06-09,2026-06-24,760,760,RECEIVED,PCE
PO-000885,1,P-00197812,S-001562,FIRM,DELJIT,2026-06-23,2026-07-08,1710,1710,RECEIVED,PCE
PO-000886,1,P-00197812,S-001562,FIRM,DELJIT,2026-07-05,2026-07-20,2470,2470,RECEIVED,PCE
PO-000887,1,P-00197812,S-001562,FIRM,DELJIT,2026-07-22,2026-08-06,1235,1140,CLOSED,PCE
PO-000888,1,P-00197812,S-001562,FIRM,DELJIT,2026-07-25,2026-08-09,95,95,RECEIVED,PCE
PO-000889,1,P-00197812,S-001562,FIRM,DELJIT,2026-08-12,2026-08-27,380,380,RECEIVED,PCE
PO-000890,1,P-00197812,S-001562,FIRM,DELJIT,2026-08-17,2026-09-01,1520,1520,RECEIVED,PCE
PO-000891,1,P-00197812,S-001562,FIRM,DELJIT,2026-08-20,2026-09-04,1805,1805,RECEIVED,PCE
PO-000892,1,P-00197812,S-001562,FIRM,DELJIT,2026-08-24,2026-09-08,1140,1140,RECEIVED,PCE
PO-000893,1,P-00197812,S-001562,FIRM,DELJIT,2026-08-30,2026-09-14,2185,2185,RECEIVED,PCE
PO-000894,1,P-00197812,S-001562,FIRM,DELJIT,2026-09-02,2026-09-17,760,760,RECEIVED,PCE
PO-000895,1,P-00197812,S-001562,FIRM,DELJIT,2026-09-13,2026-09-28,1045,0,OPEN,PCE
PO-000896,1,P-00197812,S-001562,FIRM,DELJIT,2026-09-20,2026-10-05,3325,0,OPEN,PCE
PO-000897,1,P-00197812,S-001562,FIRM,DELJIT,2026-09-27,2026-10-12,3325,0,OPEN,PCE
PO-000898,1,P-00197812,S-001562,FORECAST,DELFOR,2026-10-04,2026-10-19,3325,0,OPEN,PCE
PO-000899,1,P-00197812,S-001562,FORECAST,DELFOR,2026-10-11,2026-10-26,3230,0,OPEN,PCE
PO-000900,1,P-00197812,S-001562,FORECAST,DELFOR,2026-10-18,2026-11-02,3420,0,OPEN,PCE
PO-000901,1,P-00197812,S-001562,FORECAST,DELFOR,2026-10-25,2026-11-09,3325,0,OPEN,PCE
PO-000902,1,P-00197812,S-001562,FORECAST,DELFOR,2026-11-01,2026-11-16,3325,0,OPEN,PCE
PO-000903,1,P-00197812,S-001562,FORECAST,DELFOR,2026-11-08,2026-11-23,3325,0,OPEN,PCE
PO-000904,1,P-00197812,S-001562,FORECAST,DELFOR,2026-11-15,2026-11-30,3325,0,OPEN,PCE
PO-000905,1,P-00197812,S-001562,FORECAST,DELFOR,2026-11-22,2026-12-07,3325,0,OPEN,PCE
PO-000906,1,P-00197812,S-001562,FORECAST,DELFOR,2026-11-29,2026-12-14,3325,0,OPEN,PCE
PO-000907,1,P-00197812,S-001562,FORECAST,DELFOR,2026-12-06,2026-12-21,3325,0,OPEN,PCE
PO-000908,1,P-00197812,S-001562,FORECAST,DELFOR,2026-12-27,2027-01-11,3325,0,OPEN,PCE
PO-000909,1,P-00197812,S-001562,FORECAST,DELFOR,2027-01-03,2027-01-18,3325,0,OPEN,PCE
PO-000910,1,P-00197812,S-001562,FORECAST,DELFOR,2027-01-10,2027-01-25,3325,0,OPEN,PCE
PO-000911,1,P-00197812,S-001562,FORECAST,DELFOR,2027-01-17,2027-02-01,3420,0,OPEN,PCE
PO-000912,1,P-00197812,S-001562,FORECAST,DELFOR,2027-01-24,2027-02-08,3325,0,OPEN,PCE
PO-000913,1,P-00197812,S-001562,FORECAST,DELFOR,2027-01-31,2027-02-15,3325,0,OPEN,PCE
PO-000914,1,P-00197812,S-001562,FORECAST,DELFOR,2027-02-07,2027-02-22,3325,0,OPEN,PCE
PO-000915,1,P-00197812,S-001562,FORECAST,DELFOR,2027-02-14,2027-03-01,3325,0,OPEN,PCE
PO-000916,1,P-00197812,S-001562,FORECAST,DELFOR,2027-02-21,2027-03-08,3325,0,OPEN,PCE
PO-000917,1,P-00197812,S-001562,FORECAST,DELFOR,2027-02-28,2027-03-15,3325,0,OPEN,PCE
PO-000918,1,P-00197812,S-001562,FORECAST,DELFOR,2027-03-07,2027-03-22,3325,0,OPEN,PCE
PO-000919,1,P-00197812,S-001562,FORECAST,DELFOR,2027-03-14,2027-03-29,3325,0,OPEN,PCE
